ENSG00000075891	Hyalinosis, Segmental Glomerular
ENSG00000075891	Kidney Failure, Chronic
ENSG00000075891	NEPHROTIC SYNDROME, STEROID-RESISTANT, AUTOSOMAL RECESSIVE
ENSG00000075891	Papillorenal syndrome
ENSG00000075891	Renal glomerular disease
ENSG00000075891	RENAL HYPOPLASIA, ISOLATED (disorder)
ENSG00000076864	Acute Promyelocytic Leukemia
ENSG00000076864	Disease Exacerbation
ENSG00000076864	Malignant neoplasm of breast
ENSG00000076864	Malignant neoplasm of pancreas
ENSG00000076864	melanoma
ENSG00000076864	Pancreatic Neoplasm
ENSG00000076864	Thyroid carcinoma
ENSG00000076864	Thyroid Gland Follicular Adenoma
ENSG00000076864	Thyroid Neoplasm
ENSG00000078900	Adult T-Cell Lymphoma/Leukemia
ENSG00000078900	Alveolar rhabdomyosarcoma
ENSG00000078900	Breast Carcinoma
ENSG00000078900	Inflammation
ENSG00000078900	Lung Neoplasms
ENSG00000078900	Malignant neoplasm of breast
ENSG00000078900	Malignant neoplasm of lung
ENSG00000078900	Mammary Carcinoma, Human
ENSG00000078900	Mammary Neoplasms
ENSG00000078900	Mammary Neoplasms, Human
ENSG00000078900	Small cell carcinoma of lung
ENSG00000079101	Breast Carcinoma
ENSG00000079101	Malignant neoplasm of breast
ENSG00000079101	Mammary Carcinoma, Human
ENSG00000079101	Mammary Neoplasms
ENSG00000079101	Mammary Neoplasms, Human
ENSG00000079432	Ataxia, Spinocerebellar
ENSG00000079432	Attention Deficit Disorder
ENSG00000079432	Attention deficit hyperactivity disorder
ENSG00000079432	Autism Spectrum Disorders
ENSG00000079432	Glioma
ENSG00000079432	Intellectual Disability
ENSG00000079432	Malignant neoplasm of breast
ENSG00000079432	Mental deficiency
ENSG00000079432	MENTAL RETARDATION, AUTOSOMAL DOMINANT 45
ENSG00000079432	Mental Retardation, Psychosocial
ENSG00000079432	Minimal Brain Dysfunction
ENSG00000079432	Neoplasm Metastasis
ENSG00000079432	Profound Mental Retardation
ENSG00000079432	Sarcoma
ENSG00000079432	Spinocerebellar Ataxia Type 1
ENSG00000079432	Spinocerebellar Ataxia Type 2
ENSG00000079432	Spinocerebellar Ataxia Type 4
ENSG00000079432	Spinocerebellar Ataxia Type 5
ENSG00000079432	Spinocerebellar Ataxia Type 6 (disorder)
ENSG00000079432	Spinocerebellar Ataxia Type 7
ENSG00000080815	ACNE INVERSA, FAMILIAL, 3
ENSG00000080815	Acute Confusional Senile Dementia
ENSG00000080815	Adult Learning Disorders
ENSG00000080815	Age-Related Memory Disorders
ENSG00000080815	Alzheimer Disease, Early Onset
ENSG00000080815	Alzheimer Disease, Familial, 3, with Spastic Paraparesis and Apraxia
ENSG00000080815	Alzheimer disease, familial, type 3
ENSG00000080815	Alzheimer Disease, Late Onset
ENSG00000080815	Alzheimer's Disease
ENSG00000080815	Alzheimer's Disease, Focal Onset
ENSG00000080815	Amyloidosis
ENSG00000080815	Asphyxia Neonatorum
ENSG00000080815	Behavioral variant of frontotemporal dementia
ENSG00000080815	Cardiomyopathies
ENSG00000080815	Cardiomyopathies, Primary
ENSG00000080815	Cardiomyopathy, Dilated
ENSG00000080815	Cardiomyopathy, Dilated, 1u
ENSG00000080815	Cardiomyopathy, Familial Idiopathic
ENSG00000080815	Cognition Disorders
ENSG00000080815	Degenerative Diseases, Central Nervous System
ENSG00000080815	Degenerative Diseases, Spinal Cord
ENSG00000080815	Depressive disorder
ENSG00000080815	Developmental Academic Disorder
ENSG00000080815	Dystonia
ENSG00000080815	Familial Alzheimer Disease (FAD)
ENSG00000080815	Familial dilated cardiomyopathy
ENSG00000080815	Frontotemporal dementia
ENSG00000080815	Hidradenitis suppurativa, familial
ENSG00000080815	Learning Disabilities
ENSG00000080815	Learning Disorders
ENSG00000080815	Learning Disturbance
ENSG00000080815	Memory Disorders
ENSG00000080815	Memory Disorder, Semantic
ENSG00000080815	Memory Disorder, Spatial
ENSG00000080815	Memory impairment
ENSG00000080815	Memory Loss
ENSG00000080815	Mental Depression
ENSG00000080815	Myocardial Diseases, Secondary
ENSG00000080815	Nerve Degeneration
ENSG00000080815	Neurodegenerative Disorders
ENSG00000080815	Pick Disease of the Brain
ENSG00000080815	Presenile dementia
ENSG00000080815	Primary Progressive Nonfluent Aphasia
ENSG00000080815	Semantic Dementia
ENSG00000080815	Splenomegaly
ENSG00000082293	Malignant neoplasm of breast
ENSG00000082293	Parkinson Disease
ENSG00000083807	Bile acid CoA ligase deficiency and defective amidation
ENSG00000085265	Colorectal Carcinoma
ENSG00000085265	Liver Cirrhosis, Experimental
ENSG00000085276	Acute Myeloid Leukemia (AML-M2)
ENSG00000085276	Acute Myeloid Leukemia, M1
ENSG00000085276	Breast Carcinoma
ENSG00000085276	Cancer of Nasopharynx
ENSG00000085276	Colonic Neoplasms
ENSG00000085276	Leukemia, Monocytic, Chronic
ENSG00000085276	Leukemia, Myelocytic, Acute
ENSG00000085276	Lymphoid leukemia
ENSG00000085276	Malignant neoplasm of breast
ENSG00000085276	Malignant neoplasm of ovary
ENSG00000085276	Malignant tumor of colon
ENSG00000085276	Mammary Carcinoma, Human
ENSG00000085276	Mammary Neoplasms
ENSG00000085276	Mammary Neoplasms, Human
ENSG00000085276	Myelodysplasia
ENSG00000085276	MYELODYSPLASTIC SYNDROME
ENSG00000085276	Myeloid Leukemia
ENSG00000085276	Myeloproliferative disease
ENSG00000085276	Nasopharyngeal Neoplasms
ENSG00000085276	ovarian neoplasm
ENSG00000085276	Pancytopenia
ENSG00000085276	Prostate cancer, familial
ENSG00000085276	PROSTATE CANCER, HEREDITARY, 1
ENSG00000085276	Radioulnar Synostosis with Amegakaryocytic Thrombocytopenia
ENSG00000085276	RADIOULNAR SYNOSTOSIS WITH AMEGAKARYOCYTIC THROMBOCYTOPENIA 2
ENSG00000085276	Splenomegaly
ENSG00000087460	Acromegaly
ENSG00000087460	Acth-Independent Macronodular Adrenal Hyperplasia
ENSG00000087460	Adrenal Cancer
ENSG00000087460	Adrenal Gland Neoplasms
ENSG00000087460	Albright's hereditary osteodystrophy
ENSG00000087460	Anoxemia
ENSG00000087460	Anoxia
ENSG00000087460	Biliary calculi
ENSG00000087460	Brachydactyly
ENSG00000087460	Cafe-au-Lait Spots
ENSG00000087460	Central Precocious Puberty
ENSG00000087460	Cholangiocarcinoma
ENSG00000087460	Cholestasis
ENSG00000087460	Colorectal Carcinoma
ENSG00000087460	Common Bile Duct Calculi
ENSG00000087460	Cryptogenic sexual precocity
ENSG00000087460	Drug Withdrawal Symptoms
ENSG00000087460	Endocrine System Diseases
ENSG00000087460	Endogenous depression
ENSG00000087460	Extrahepatic Cholangiocarcinoma
ENSG00000087460	Fibrous Dysplasia, Monostotic
ENSG00000087460	Fibrous dysplasia of bone with intramuscular myxoma
ENSG00000087460	Growth Hormone-Secreting Pituitary Adenoma
ENSG00000087460	Hemorrhagic Disorders
ENSG00000087460	Heterotopic Ossification
ENSG00000087460	Hyperpotassemia and Hypertension, Familial
ENSG00000087460	Hypertensive disease
ENSG00000087460	Hypoxemia
ENSG00000087460	Hypoxia
ENSG00000087460	Insulin Resistance
ENSG00000087460	Insulin Sensitivity
ENSG00000087460	Intellectual Disability
ENSG00000087460	Intrahepatic Cholangiocarcinoma
ENSG00000087460	Liver Diseases, Parasitic
ENSG00000087460	Malignant Neoplasms
ENSG00000087460	McCune-Albright Syndrome
ENSG00000087460	Mental deficiency
ENSG00000087460	Mental Retardation, Psychosocial
ENSG00000087460	Neuroblastoma
ENSG00000087460	Obesity
ENSG00000087460	Osteoma cutis
ENSG00000087460	Pituitary Adenoma
ENSG00000087460	Polycystic Ovary Syndrome
ENSG00000087460	Polyostotic fibrous dysplasia
ENSG00000087460	Precocious Puberty
ENSG00000087460	Profound Mental Retardation
ENSG00000087460	Pseudohypoaldosteronism
ENSG00000087460	Pseudohypoaldosteronism, Type I
ENSG00000087460	Pseudohypoaldosteronism, Type I, Autosomal Dominant
ENSG00000087460	Pseudohypoaldosteronism, Type I, Autosomal Recessive
ENSG00000087460	Pseudohypoaldosteronism, Type II
ENSG00000087460	Pseudohypoparathyroidism
ENSG00000087460	Pseudohypoparathyroidism Type 1B
ENSG00000087460	Pseudohypoparathyroidism Type 1C
ENSG00000087460	Pseudohypoparathyroidism, Type Ia
ENSG00000087460	PSEUDOHYPOPARATHYROIDISM, TYPE IB
ENSG00000087460	Pseudopseudohypoparathyroidism
ENSG00000087460	Respiration Disorders
ENSG00000087460	Schizophrenia
ENSG00000087460	Sclerocystic Ovaries
ENSG00000087460	Sex Cord-Stromal Tumor
ENSG00000087460	Somatotrophinoma, Familial
ENSG00000087460	Substance Withdrawal Syndrome
ENSG00000087460	Tachyarrhythmia
ENSG00000087460	Tachycardia
ENSG00000087460	Testotoxicosis
ENSG00000087460	Withdrawal Symptoms
ENSG00000088367	Intellectual Disability
ENSG00000088367	MENTAL RETARDATION, AUTOSOMAL DOMINANT 11
ENSG00000091592	AUTOINFLAMMATION WITH ARTHRITIS AND DYSKERATOSIS
ENSG00000091592	Autoinflammatory disorder
ENSG00000091592	PALMOPLANTAR CARCINOMA, MULTIPLE SELF-HEALING
ENSG00000091592	VITILIGO-ASSOCIATED MULTIPLE AUTOIMMUNE DISEASE SUSCEPTIBILITY 1 (finding)
ENSG00000093009	Coronal synostosis
ENSG00000093009	EAR, PATELLA, SHORT STATURE SYNDROME
ENSG00000093009	Liver carcinoma
ENSG00000093009	MEIER-GORLIN SYNDROME 7
ENSG00000094914	Glucocorticoid deficiency with achalasia
ENSG00000094914	Malignant neoplasm of prostate
ENSG00000094914	Prostatic Neoplasms
ENSG00000095015	46,XY partial gonadal dysgenesis
ENSG00000095015	46,XY SEX REVERSAL 6
ENSG00000095015	Breast Carcinoma
ENSG00000095015	Gonadal Dysgenesis, 46,XY
ENSG00000095015	Malignant neoplasm of breast
ENSG00000095015	Malignant neoplasm of prostate
ENSG00000095015	Mammary Carcinoma, Human
ENSG00000095015	Mammary Neoplasms
ENSG00000095015	Mammary Neoplasms, Human
ENSG00000095015	Prostatic Neoplasms
ENSG00000095015	Swyer Syndrome
ENSG00000096093	Absence Epilepsy
ENSG00000096093	Absence Seizure Disorder
ENSG00000096093	Akinetic Petit Mal
ENSG00000096093	Childhood Absence Epilepsy
ENSG00000096093	Epilepsy, Absence, Atypical
ENSG00000096093	EPILEPSY, JUVENILE ABSENCE, SUSCEPTIBILITY TO, 1
ENSG00000096093	Epilepsy, Minor
ENSG00000096093	Impulsive Petit Mal Epilepsy
ENSG00000096093	Juvenile Absence Epilepsy
ENSG00000096093	Juvenile Myoclonic Epilepsy
ENSG00000096093	Juvenile Myoclonic Epilepsy of Janz
ENSG00000096093	Myoclonic Epilepsy, Adolescent
ENSG00000096093	Myoclonic Epilepsy, Juvenile, 1
ENSG00000099256	Liver Cirrhosis, Experimental
ENSG00000099256	Malignant neoplasm of mouth
ENSG00000099256	Malignant neoplasm of ovary
ENSG00000099256	Mouth Neoplasms
ENSG00000099256	ovarian neoplasm
ENSG00000099256	Retinitis Pigmentosa
ENSG00000099256	Squamous cell carcinoma
ENSG00000100014	Intellectual Disability
ENSG00000100014	Macrostomia
ENSG00000100014	Oculomaxillofacial dysostosis
ENSG00000100014	Opitz-G syndrome, type 2
ENSG00000100014	Teebi syndrome
ENSG00000100219	Bipolar Disorder
ENSG00000100219	Bipolar I disorder
ENSG00000100219	Fatty Liver
ENSG00000100219	Glioma
ENSG00000100219	Impaired glucose tolerance
ENSG00000100219	Insulin Resistance
ENSG00000100219	Insulin Sensitivity
ENSG00000100219	MAJOR AFFECTIVE DISORDER 7
ENSG00000100219	Malignant Glioma
ENSG00000100219	Malignant neoplasm of breast
ENSG00000100219	mixed gliomas
ENSG00000100219	Non-alcoholic Fatty Liver Disease
ENSG00000100219	Nonalcoholic Steatohepatitis
ENSG00000100219	Schizophrenia
ENSG00000100219	Steatohepatitis
ENSG00000100296	Malignant neoplasm of breast
ENSG00000101017	Breast Carcinoma
ENSG00000101017	Compensatory Hyperinsulinemia
ENSG00000101017	Complex Partial Status Epilepticus
ENSG00000101017	Endogenous Hyperinsulinism
ENSG00000101017	Exogenous Hyperinsulinism
ENSG00000101017	Grand Mal Status Epilepticus
ENSG00000101017	Hyperglycemia
ENSG00000101017	Hyperglycemia, Postprandial
ENSG00000101017	Hyper-IgM Immunodeficiency Syndrome, Type 2
ENSG00000101017	Hyper-IgM Immunodeficiency Syndrome, Type 3
ENSG00000101017	Hyper-IgM Immunodeficiency Syndrome, Type 5
ENSG00000101017	Hyperimmunoglobulin M syndrome
ENSG00000101017	Hyperinsulinism
ENSG00000101017	Insulin Resistance
ENSG00000101017	Insulin Sensitivity
ENSG00000101017	Malignant neoplasm of breast
ENSG00000101017	Mammary Carcinoma, Human
ENSG00000101017	Mammary Neoplasms
ENSG00000101017	Mammary Neoplasms, Human
ENSG00000101017	Mucocutaneous Lymph Node Syndrome
ENSG00000101017	Multiple Sclerosis
ENSG00000101017	Multiple Sclerosis, Acute Fulminating
ENSG00000101017	Non-Convulsive Status Epilepticus
ENSG00000101017	Obesity
ENSG00000101017	Petit mal status
ENSG00000101017	Rheumatoid Arthritis
ENSG00000101017	Simple Partial Status Epilepticus
ENSG00000101017	Status Epilepticus
ENSG00000101017	Status Epilepticus, Subclinical
ENSG00000101197	Chromophobe Renal Cell Carcinoma
ENSG00000101197	Collecting Duct Carcinoma of the Kidney
ENSG00000101197	Conventional (Clear Cell) Renal Cell Carcinoma
ENSG00000101197	Papillary Renal Cell Carcinoma
ENSG00000101197	Renal Cell Carcinoma
ENSG00000101197	Sarcomatoid Renal Cell Carcinoma
ENSG00000101306	Cardiomyopathy, Familial Hypertrophic, 1 (disorder)
ENSG00000101306	Cardiomyopathy, Hypertrophic, Familial
ENSG00000101306	Erythrocyte Mean Corpuscular Hemoglobin Test
ENSG00000101306	Finding of Mean Corpuscular Hemoglobin
ENSG00000101306	Hypertrophic Cardiomyopathy
ENSG00000101890	Adenocarcinoma of lung (disorder)
ENSG00000101890	Glioblastoma Multiforme
ENSG00000101890	Malignant neoplasm of breast
ENSG00000101890	Squamous cell carcinoma of lung
ENSG00000102001	Cone-Rod Dystrophy 2
ENSG00000102001	CONE-ROD DYSTROPHY, X-LINKED, 3
ENSG00000102001	Cone-rod synaptic disorder, congenital nonprogressive
ENSG00000102001	Disorder of eye
ENSG00000102001	Night blindness, congenital stationary
ENSG00000102001	Night blindness, congenital stationary, type 1
ENSG00000102001	Night Blindness, Congenital Stationary, Type 1A
ENSG00000102001	NIGHT BLINDNESS, CONGENITAL STATIONARY, TYPE 1B
ENSG00000102001	NIGHT BLINDNESS, CONGENITAL STATIONARY, TYPE 2A
ENSG00000102001	NIGHT BLINDNESS, CONGENITAL STATIONARY, TYPE 2B (disorder)
ENSG00000102001	Ocular albinism, type II
ENSG00000102001	Schizophrenia
ENSG00000102001	X-Linked Csnb
ENSG00000102265	Alloxan Diabetes
ENSG00000102265	Alveolitis, Fibrosing
ENSG00000102265	Aortic Valve Insufficiency
ENSG00000102265	Autoimmune Diseases
ENSG00000102265	Calcinosis
ENSG00000102265	Cholangitis
ENSG00000102265	Cholestasis, Extrahepatic
ENSG00000102265	Diabetes Mellitus, Experimental
ENSG00000102265	Diabetes Mellitus, Non-Insulin-Dependent
ENSG00000102265	Female Urogenital Diseases
ENSG00000102265	Heart Diseases
ENSG00000102265	Heart valve disease
ENSG00000102265	Hepatic Form of Wilson Disease
ENSG00000102265	Hepatolenticular Degeneration
ENSG00000102265	Hypertensive disease
ENSG00000102265	IGA Glomerulonephritis
ENSG00000102265	Inflammation
ENSG00000102265	Liver Cirrhosis, Alcoholic
ENSG00000102265	Liver Cirrhosis, Experimental
ENSG00000102265	Microcalcification
ENSG00000102265	Neoplasm Invasiveness
ENSG00000102265	Oral Submucous Fibrosis
ENSG00000102265	Pulmonary Fibrosis
ENSG00000102265	Respiratory Distress Syndrome, Adult
ENSG00000102265	Streptozotocin Diabetes
ENSG00000102265	Tumoral calcinosis
ENSG00000102265	Varicosity
ENSG00000102265	Vascular Diseases
ENSG00000102878	Cataract
ENSG00000102878	CATARACT 5, MULTIPLE TYPES
ENSG00000102878	CATARACT, MARNER TYPE
ENSG00000102878	Congenital total cataract
ENSG00000102893	Glycogen Storage Disease
ENSG00000102893	Glycogen Storage Disease IXB
ENSG00000102893	Malignant neoplasm of breast
ENSG00000102967	Acute Erythroblastic Leukemia
ENSG00000102967	Anemia, Sickle Cell
ENSG00000102967	beta Thalassemia
ENSG00000102967	Congenital small ears
ENSG00000102967	Cooley's anemia
ENSG00000102967	Genee-Wiedemann syndrome
ENSG00000102967	Hemoglobin F Disease
ENSG00000102967	Hereditary spherocytosis
ENSG00000102967	Thalassemia Intermedia
ENSG00000102967	Thalassemia Minor
ENSG00000103056	Hematopoetic Myelodysplasia
ENSG00000103056	leukemia
ENSG00000103056	MYELODYSPLASTIC SYNDROME
ENSG00000103121	Breast Carcinoma
ENSG00000103121	Malignant neoplasm of breast
ENSG00000103121	Mammary Carcinoma, Human
ENSG00000103121	Mammary Neoplasms
ENSG00000103121	Mammary Neoplasms, Human
ENSG00000104635	Hypermanganesemia with dystonia 2
ENSG00000104635	Hyperostosis Cranialis Interna
ENSG00000104635	Manganese Poisoning
ENSG00000104635	Respiratory Hypersensitivity
ENSG00000104738	Natural Killer Cell Deficiency, Familial Isolated
ENSG00000104738	X-linked Adrenal Hypoplasia
ENSG00000104853	Malignant neoplasm of pancreas
ENSG00000104853	Pancreatic Neoplasm
ENSG00000105552	Classic Maple Syrup Urine Disease
ENSG00000105552	Condition, Preneoplastic
ENSG00000105552	Intermediate Maple Syrup Urine Disease
ENSG00000105552	Intermittent Maple Syrup Urine Disease
ENSG00000105552	Maple Syrup Urine Disease
ENSG00000105552	Maple Syrup Urine Disease, Thiamine Responsive
ENSG00000105552	Precancerous Conditions
ENSG00000106366	Alloxan Diabetes
ENSG00000106366	Atherogenesis
ENSG00000106366	Atherosclerosis
ENSG00000106366	Autistic Disorder
ENSG00000106366	Behcet Syndrome
ENSG00000106366	Cholestasis
ENSG00000106366	Congestive heart failure
ENSG00000106366	Depressive Symptoms
ENSG00000106366	Diabetes Mellitus, Experimental
ENSG00000106366	Diabetic Nephropathy
ENSG00000106366	Fatty Liver
ENSG00000106366	Focal glomerulosclerosis
ENSG00000106366	Heart Decompensation
ENSG00000106366	Heart failure
ENSG00000106366	Heart Failure, Right-Sided
ENSG00000106366	Hereditary Diffuse Gastric Cancer
ENSG00000106366	Hyalinosis, Segmental Glomerular
ENSG00000106366	Hypertensive disease
ENSG00000106366	Kidney Failure, Chronic
ENSG00000106366	Left-Sided Heart Failure
ENSG00000106366	Liver diseases
ENSG00000106366	Liver Dysfunction
ENSG00000106366	Liver neoplasms
ENSG00000106366	Major Depressive Disorder
ENSG00000106366	Malignant neoplasm of liver
ENSG00000106366	Malignant neoplasm of prostate
ENSG00000106366	Malignant neoplasm of stomach
ENSG00000106366	Myocardial Failure
ENSG00000106366	Nephrotic Syndrome
ENSG00000106366	nervous system disorder
ENSG00000106366	Nodular glomerulosclerosis
ENSG00000106366	Obesity
ENSG00000106366	Plasminogen Activator Inhibitor-1 Deficiency
ENSG00000106366	Pre-Eclampsia
ENSG00000106366	Prostatic Neoplasms
ENSG00000106366	Respiratory Hypersensitivity
ENSG00000106366	Steatohepatitis
ENSG00000106366	Stomach Neoplasms
ENSG00000106366	Streptozotocin Diabetes
ENSG00000106366	Thrombosis
ENSG00000106366	Thrombus
ENSG00000106366	TRANSCRIPTION OF PLASMINOGEN ACTIVATOR INHIBITOR, MODULATOR OF
ENSG00000106366	Unipolar Depression
ENSG00000106366	Ureteral obstruction
ENSG00000106688	Absence Seizures
ENSG00000106688	Atonic Absence Seizures
ENSG00000106688	Atrophic
ENSG00000106688	Aura
ENSG00000106688	Autism Spectrum Disorders
ENSG00000106688	Awakening Epilepsy
ENSG00000106688	Bipolar Disorder
ENSG00000106688	Brain Diseases
ENSG00000106688	Clonic Seizures
ENSG00000106688	Cognition Disorders
ENSG00000106688	Complex partial seizures
ENSG00000106688	Convulsions
ENSG00000106688	Convulsive Seizures
ENSG00000106688	Cortical Dysplasia
ENSG00000106688	Depressive disorder
ENSG00000106688	Dicarboxylicaminoaciduria
ENSG00000106688	Encephalopathies
ENSG00000106688	Endometrioma
ENSG00000106688	Endometriosis
ENSG00000106688	Epilepsy
ENSG00000106688	Epilepsy, Benign Psychomotor, Childhood
ENSG00000106688	Epilepsy, Cryptogenic
ENSG00000106688	EPILEPSY, HOT WATER, 1
ENSG00000106688	Epilepsy, Lateral Temporal
ENSG00000106688	Epilepsy, Temporal Lobe
ENSG00000106688	Epileptic drop attack
ENSG00000106688	Epileptic Seizures
ENSG00000106688	Generalized Absence Seizures
ENSG00000106688	Generalized seizures
ENSG00000106688	Gustatory seizure
ENSG00000106688	Immersion Related Epilepsy
ENSG00000106688	Jacksonian Seizure
ENSG00000106688	Low Tension Glaucoma
ENSG00000106688	Malformations of Cortical Development
ENSG00000106688	Mental Depression
ENSG00000106688	Myoclonic Seizures
ENSG00000106688	Nerve Degeneration
ENSG00000106688	Non-epileptic convulsion
ENSG00000106688	Nonepileptic Seizures
ENSG00000106688	Olfactory seizure
ENSG00000106688	Retinal Degeneration
ENSG00000106688	Schizophrenia
ENSG00000106688	Seizures
ENSG00000106688	Seizures, Auditory
ENSG00000106688	Seizures, Focal
ENSG00000106688	Seizures, Sensory
ENSG00000106688	Seizures, Somatosensory
ENSG00000106688	Single Seizure
ENSG00000106688	Tonic - clonic seizures
ENSG00000106688	Tonic Seizures
ENSG00000106688	Uncinate Epilepsy
ENSG00000106688	Vertiginous seizure
ENSG00000106688	Visual seizure
ENSG00000107554	Congenital total cataract
ENSG00000107679	Diabetes Mellitus, Non-Insulin-Dependent
ENSG00000108176	Chemical and Drug Induced Liver Injury
ENSG00000108176	Chemically-Induced Liver Toxicity
ENSG00000108176	Cholestasis
ENSG00000108176	Drug-Induced Acute Liver Injury
ENSG00000108176	Drug-Induced Liver Disease
ENSG00000108176	Hepatitis, Drug-Induced
ENSG00000108176	Hepatitis, Toxic
ENSG00000108176	HYPERPHENYLALANINEMIA, MILD, NON-BH4-DEFICIENT
ENSG00000108179	Intestinal Diseases
ENSG00000108179	Ulcer
ENSG00000108443	Atrophic
ENSG00000108443	Ceroid lipofuscinosis, neuronal 1, infantile
ENSG00000108443	Colorectal Carcinoma
ENSG00000108443	Diffuse Large B-Cell Lymphoma
ENSG00000108443	Hypertensive disease
ENSG00000108443	Left Ventricular Hypertrophy
ENSG00000108602	Cataract
ENSG00000108602	Corneal Scar
ENSG00000108602	Lens Opacities
ENSG00000108602	Pseudoaphakia
ENSG00000108602	Schizophrenia
ENSG00000108733	Adrenoleukodystrophy, Neonatal
ENSG00000108733	Infantile Refsum Disease (disorder)
ENSG00000108733	PEROXISOME BIOGENESIS DISORDER 1A (ZELLWEGER)
ENSG00000108733	PEROXISOME BIOGENESIS DISORDER 3A (ZELLWEGER)
ENSG00000108733	PEROXISOME BIOGENESIS DISORDER 3B
ENSG00000108733	Peroxisome biogenesis disorders
ENSG00000108733	Zellweger-Like Syndrome
ENSG00000108733	Zellweger Spectrum
ENSG00000108733	Zellweger Syndrome
ENSG00000108786	Abortion, Tubal
ENSG00000108786	Early Pregnancy Loss
ENSG00000108786	Endometrioma
ENSG00000108786	Endometriosis
ENSG00000108786	Malignant neoplasm of prostate
ENSG00000108786	Miscarriage
ENSG00000108786	Prostatic Neoplasms
ENSG00000108786	Spontaneous abortion
ENSG00000109099	Abnormal Deep Tendon Reflex
ENSG00000109099	Absent reflex
ENSG00000109099	Acute Infective Polyneuritis
ENSG00000109099	Acute Inflammatory Demyelinating Polyneuropathy
ENSG00000109099	Benign Infantile Myoclonic Epilepsy
ENSG00000109099	Bulbocavernosus Reflex, Decreased
ENSG00000109099	Bulbocavernousus Reflex Absent
ENSG00000109099	Charcot-Marie-Tooth Disease
ENSG00000109099	Charcot-Marie-Tooth Disease, Demyelinating, Type 1e
ENSG00000109099	Charcot-Marie-Tooth Disease, Type Ia (disorder)
ENSG00000109099	Charcot-Marie-Tooth Disease, Type Ib
ENSG00000109099	Child Development Deviations
ENSG00000109099	Child Development Disorders, Specific
ENSG00000109099	Clinically Isolated Syndrome, CNS Demyelinating
ENSG00000109099	Dejerine-Sottas Disease (disorder)
ENSG00000109099	Demyelinating Diseases
ENSG00000109099	Demyelination
ENSG00000109099	Developmental Disabilities
ENSG00000109099	Dysesthesia
ENSG00000109099	Early Childhood Epilepsy, Myoclonic
ENSG00000109099	Epilepsy, Myoclonic, Infantile
ENSG00000109099	Flaccid Quadriplegia
ENSG00000109099	Formication
ENSG00000109099	Guillain-Barre Syndrome
ENSG00000109099	Guillain-Barre Syndrome, Familial
ENSG00000109099	Hereditary liability to pressure palsies
ENSG00000109099	Hereditary Motor and Sensory Neuropathies
ENSG00000109099	Hereditary Motor and Sensory Neuropathy Type I
ENSG00000109099	Hereditary Motor and Sensory-Neuropathy Type II
ENSG00000109099	Hereditary, Type VII, Motor and Sensory Neuropathy
ENSG00000109099	Hoffman's Reflex
ENSG00000109099	Hyperreflexia
ENSG00000109099	Hyporeflexia
ENSG00000109099	Idiopathic Myoclonic Epilepsy
ENSG00000109099	Infantile Severe Myoclonic Epilepsy
ENSG00000109099	Locked-In Syndrome
ENSG00000109099	Muscle Weakness
ENSG00000109099	Myoclonic Absence Epilepsy
ENSG00000109099	Myoclonic Astatic Epilepsy
ENSG00000109099	Myoclonic Encephalopathy
ENSG00000109099	Myoclonic Epilepsy
ENSG00000109099	Painful Paresthesias
ENSG00000109099	Palmo-Mental Reflex
ENSG00000109099	Paralysis, Spinal, Quadriplegic
ENSG00000109099	Paresthesia
ENSG00000109099	Paresthesia, Distal
ENSG00000109099	Peripheral Nervous System Diseases
ENSG00000109099	Quadriparesis
ENSG00000109099	Quadriplegia
ENSG00000109099	Reflex, Abnormal
ENSG00000109099	Reflex, Acoustic, Abnormal
ENSG00000109099	Reflex, Anal, Absent
ENSG00000109099	Reflex, Anal, Decreased
ENSG00000109099	Reflex, Ankle, Abnormal
ENSG00000109099	Reflex, Ankle, Absent
ENSG00000109099	Reflex, Ankle, Decreased
ENSG00000109099	Reflex, Biceps, Abnormal
ENSG00000109099	Reflex, Biceps, Absent
ENSG00000109099	Reflex, Biceps, Decreased
ENSG00000109099	Reflex, Corneal, Absent
ENSG00000109099	Reflex, Corneal, Decreased
ENSG00000109099	Reflex, Deep Tendon, Absent
ENSG00000109099	Reflex, Gag, Absent
ENSG00000109099	Reflex, Gag, Decreased
ENSG00000109099	Reflex, Knee, Abnormal
ENSG00000109099	Reflex, Knee, Decreased
ENSG00000109099	Reflex, Moro, Asymmetric
ENSG00000109099	Reflex, Pendular
ENSG00000109099	Reflex, Triceps, Abnormal
ENSG00000109099	Reflex, Triceps, Absent
ENSG00000109099	Reflex, Triceps, Decreased
ENSG00000109099	Roussy-Levy Syndrome (disorder)
ENSG00000109099	Spastic Quadriplegia
ENSG00000109099	Symptomatic Myoclonic Epilepsy
ENSG00000109685	Breast Carcinoma
ENSG00000109685	Childhood Acute Lymphoblastic Leukemia
ENSG00000109685	Fetal Growth Retardation
ENSG00000109685	Growth delay
ENSG00000109685	Intellectual Disability
ENSG00000109685	L2 Acute Lymphoblastic Leukemia
ENSG00000109685	Malignant neoplasm of breast
ENSG00000109685	Mammary Carcinoma, Human
ENSG00000109685	Mammary Neoplasms
ENSG00000109685	Mammary Neoplasms, Human
ENSG00000109685	Microcephaly
ENSG00000109685	Muscle hypotonia
ENSG00000109685	Neoplastic Cell Transformation
ENSG00000109685	Neurodevelopmental delay
ENSG00000109685	Pitt-Rogers-Danks Syndrome
